ID,Label,Cat,Dog,Normal Spell Card,Continuous Spell Card,Equip Spell Card,Quick-Play Spell Card,Field Spell Card,Ritual Spell Card,Normal Trap Card,Continuous Trap Card,Counter Trap Card,Normal Monster Card,Effect Monster Card,Ritual Monster Card,Fusion Monster Card,Synchro Monster Card,Xyz Monster Card,Pendulum Monster Card,Link Monster Card,Token Monster Card
00000007_014.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000007_015.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000007_022.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000008_002.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000008_003.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000008_007.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000008_018.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000008_028.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000008_029.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000009_003.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000009_004.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000009_005.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000009_009.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000009_013.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000009_015.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000009_016.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000009_021.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000009_022.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000009_023.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000009_026.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000010_000.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000010_003.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000010_006.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000010_027.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000010_028.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000010_029.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_001.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_002.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_003.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_004.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_007.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_010.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_014.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_015.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_016.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_017.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_020.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_023.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_025.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011_027.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000012_010.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000012_022.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000012_025.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000012_028.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000013_005.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000013_006.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000013_009.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000013_011.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000013_014.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000013_017.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000013_021.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000013_022.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000013_025.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000013_026.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000013_029.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000014_001.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000014_003.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000014_027.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_000.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_013.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_016.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_018.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_019.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_020.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_021.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_022.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_026.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_028.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_029.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000016_013.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000016_015.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000016_018.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000016_019.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000016_022.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000016_027.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000017_000.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000017_001.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000017_002.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000017_003.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000017_005.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000017_007.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000017_008.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000017_019.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000017_020.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000018_006.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000018_023.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000018_024.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000018_025.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000018_029.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000019_000.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000019_004.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000019_006.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000019_010.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000019_015.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000019_020.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000019_022.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000019_024.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000019_025.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000019_026.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000019_027.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000020_001.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000020_002.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000020_004.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000020_005.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000020_006.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000020_015.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000020_017.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000020_018.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000021_008.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000021_018.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000021_019.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_003.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_005.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_008.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_009.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_010.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_011.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_013.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_014.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_021.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_022.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_024.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000022_028.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000023_001.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000023_005.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000023_006.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000023_007.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000023_011.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000023_020.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000023_025.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000024_000.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000024_001.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000024_008.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000024_009.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000024_011.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000024_012.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000024_013.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000024_018.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000024_024.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000024_029.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000025_004.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000025_013.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000025_015.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000025_018.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000025_022.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000025_029.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000026_001.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000026_008.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000026_009.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000026_011.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000026_015.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000026_016.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000026_020.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000026_024.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000026_026.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000026_027.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000027_000.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000027_017.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000027_018.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000027_019.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000027_020.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000027_027.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000027_029.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000028_002.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000028_004.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000028_015.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000028_017.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000028_018.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000028_024.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000029_003.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000029_004.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000029_024.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000029_029.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000030_004.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000030_006.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000030_009.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000030_012.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000030_022.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000030_023.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000030_025.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000030_026.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000030_028.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000030_029.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000031_004.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000031_010.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000031_019.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000031_027.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000031_028.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000032_002.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000032_003.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000032_015.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000032_019.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000032_026.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000033_006.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000033_009.jpg,Cat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
